1,779
2,776
3,776
4,776
5,773
6,773
7,773
8,773
9,773
10,770
11,770
12,770
13,770
14,770
15,769
16,769
17,769
18,769
19,769
20,769
21,769
22,769
23,769
24,769
25,769
26,769
27,769
28,769
29,769
30,769
31,765
32,765
33,765
34,765
35,765
36,765
37,765
38,765
39,765
40,765
41,762
42,762
43,762
44,762
45,762
46,762
47,762
48,762
49,762
50,762
51,762
52,762
53,762
54,762
55,762
56,762
57,762
58,762
59,762
60,762
61,762
62,762
63,762
64,762
65,762
66,762
67,762
68,762
69,762
70,762
71,762
72,762
73,762
74,762
75,762
76,762
77,762
78,762
79,762
80,762
81,762
82,762
83,762
84,762
85,762
86,762
87,762
88,762
89,762
90,762
91,762
92,762
93,762
94,762
95,762
96,762
97,762
98,762
99,762
100,762
101,762
102,762
103,762
104,762
105,762
106,762
107,762
108,762
109,762
110,762
111,762
112,762
113,762
114,762
115,762
116,762
117,762
118,762
119,762
120,762
121,762
122,762
123,762
124,762
125,762
126,762
127,762
128,762
129,762
130,762
131,762
132,762
133,762
134,762
135,762
136,762
137,762
138,762
139,762
140,762
141,762
142,762
143,762
144,762
145,762
146,762
147,762
148,762
149,762
150,762
151,762
152,762
153,762
154,762
155,762
156,762
157,762
158,762
159,762
160,762
161,759
162,759
163,759
164,759
165,759
166,759
167,759
168,759
169,759
170,759
171,759
172,759
173,759
174,759
175,759
176,759
177,759
178,759
179,759
180,759
181,759
182,759
183,759
184,759
185,759
186,759
187,759
188,759
189,759
190,759
191,759
192,759
193,759
194,759
195,759
196,759
197,759
198,759
199,759
200,759
201,759
202,759
203,759
204,759
205,759
206,759
207,759
208,759
209,759
210,759
211,759
212,759
213,759
214,759
215,759
216,759
217,759
218,759
219,759
220,759
221,759
222,759
223,759
224,759
225,759
226,755
227,755
228,755
229,755
230,755
231,755
232,755
233,755
234,755
235,755
236,755
237,755
238,755
239,755
240,755
241,755
242,755
243,755
244,755
245,755
246,755
247,755
248,755
249,755
250,755
251,755
252,755
253,755
254,755
255,755
256,755
257,755
258,755
259,755
260,755
261,755
262,755
263,755
264,755
265,755
266,755
267,755
268,755
269,755
270,755
271,755
272,755
273,755
274,755
275,755
276,755
277,755
278,755
279,755
280,755
281,755
282,755
283,755
284,755
285,755
286,755
287,755
288,755
289,755
290,755
291,755
292,755
293,755
294,755
295,755
296,755
297,755
298,755
299,755
300,755
301,755
302,755
303,755
304,755
305,755
306,755
307,755
308,755
309,755
310,755
311,755
312,755
313,755
314,755
315,755
316,755
317,755
318,755
319,755
320,755
321,755
322,755
323,755
324,755
325,755
326,755
327,767
328,767
329,767
330,767
331,767
332,767
333,767
334,767
335,767
336,767
337,767
338,767
339,763
340,763
341,763
342,763
343,763
344,763
345,763
346,763
347,763
348,763
349,763
350,763
351,763
352,763
353,763
354,763
355,763
356,763
357,763
358,763
359,763
360,763
361,763
362,763
363,763
364,763
365,763
366,763
367,763
368,763
369,763
370,763
371,763
372,763
373,763
374,763
375,763
376,763
377,763
378,763
379,763
380,763
381,763
382,763
383,763
384,763
385,763
386,763
387,763
388,763
389,763
390,763
391,763
392,763
393,763
394,763
395,763
396,763
397,763
398,763
399,763
400,763
401,763
402,763
403,763
404,763
405,763
406,763
407,763
408,763
409,763
410,763
411,763
412,763
413,763
414,763
415,763
416,763
417,763
418,763
419,763
420,763
421,763
422,763
423,763
424,763
425,763
426,763
427,763
428,763
429,763
430,763
431,763
432,763
433,763
434,763
435,763
436,763
437,763
438,763
439,763
440,773
441,773
442,773
443,773
444,763
445,763
446,763
447,763
448,763
449,763
450,763
451,763
452,763
453,763
454,763
455,763
456,763
457,763
458,763
459,763
460,763
461,763
462,763
463,763
464,763
465,763
466,763
467,763
468,763
469,763
470,763
471,763
472,763
473,763
474,763
475,763
476,763
477,763
478,763
479,763
480,763
481,763
482,763
483,763
484,763
485,755
486,755
487,755
488,755
489,755
490,755
491,755
492,755
493,755
494,755
495,755
496,755
497,755
498,755
499,755
500,755
501,755
502,755
503,755
504,755
505,755
506,755
507,755
508,755
509,755
510,755
511,755
512,755
513,755
514,755
515,755
516,755
517,755
518,755
519,755
520,755
521,755
522,755
523,755
524,755
525,755
526,755
527,755
528,755
529,755
530,755
531,755
532,755
533,755
534,755
535,755
536,755
537,755
538,755
539,755
540,755
541,755
542,755
543,755
544,755
545,755
546,755
547,755
548,755
549,755
550,755
551,755
552,755
553,755
554,755
555,755
556,755
557,755
558,755
559,755
560,755
561,755
562,755
563,755
564,755
565,755
566,755
567,755
568,755
569,755
570,755
571,755
572,755
573,755
574,755
575,755
576,755
577,755
578,755
579,755
580,755
581,755
582,755
583,755
584,755
585,755
586,763
587,763
588,763
589,763
590,763
591,763
592,763
593,763
594,763
595,763
596,763
597,763
598,763
599,763
600,763
601,763
602,763
603,763
604,763
605,763
606,763
607,763
608,763
609,763
610,763
611,763
612,763
613,763
614,763
615,763
616,763
617,763
618,763
619,763
620,763
621,763
622,763
623,763
624,763
625,763
626,763
627,763
628,763
629,763
630,763
631,763
632,763
633,763
634,763
635,763
636,763
637,763
638,763
639,763
640,763
641,763
642,763
643,763
644,763
645,763
646,763
647,763
648,763
649,763
650,763
651,763
652,763
653,763
654,763
655,763
656,763
657,763
658,763
659,763
660,763
661,763
662,763
663,763
664,763
665,763
666,763
667,763
668,763
669,763
670,763
671,763
672,763
673,763
674,763
675,763
676,763
677,763
678,763
679,763
680,763
681,763
682,763
683,763
684,763
685,763
686,763
687,773
688,773
689,773
690,773
691,773
692,773
693,773
694,773
695,773
696,765
697,765
698,762
699,762
700,762
701,762
702,762
703,761
704,761
705,761
706,761
707,761
708,761
709,761
710,761
711,761
712,761
713,761
714,761
715,761
716,761
717,761
718,761
719,761
720,761
721,761
722,761
723,761
724,761
725,761
726,761
727,761
728,761
729,761
730,761
731,761
732,761
733,761
734,761
735,761
736,761
737,761
738,761
739,761
740,761
741,761
742,761
743,761
744,761
745,761
746,761
747,761
748,761
749,761
750,761
751,761
752,761
753,761
754,761
755,761
756,761
757,761
758,761
759,761
760,761
761,761
762,761
763,761
764,761
765,761
766,761
767,761
768,761
769,761
770,761
771,761
772,761
773,761
774,761
775,761
776,761
777,761
778,761
779,761
780,761
781,761
782,761
783,761
784,761
785,761
786,761
787,761
788,761
789,761
790,761
791,761
792,761
793,761
794,761
795,761
796,761
797,761
798,761
799,761
800,761
801,761
