0.0,6.360E+08
92.33586903599999,6.510E+08
206.42904054599998,6.545E+08
308.84756194799996,6.564E+08
425.06339711399994,6.578E+08
531.55035719,6.587E+08
645.997305976,6.591E+08
764.3358047979999,6.594E+08
878.2520876699999,6.597E+08
987.392377316,6.599E+08
1104.492655672,6.600E+08
1187.2765382559999,6.601E+08
1302.2541529559999,6.601E+08
1417.2317676559999,6.602E+08
1531.1480505279999,6.603E+08
1646.125665228,6.614E+08
1720.949559102,6.629E+08
1838.4036147339998,6.641E+08
1960.9874408679998,6.649E+08
2049.077982592,6.653E+08
2141.413851628,6.658E+08
2226.497286506,6.660E+08
2303.443844036,6.662E+08
2377.913960634,6.663E+08
2454.152963612,6.663E+08
2552.326157702,6.665E+08
2631.572267526,6.665E+08
2702.6815000019997,6.665E+08
2772.198734736,6.665E+08
2848.9684036279996,6.666E+08
2915.1247542399997,6.666E+08
2984.9957662499996,6.666E+08
3058.050773744,6.666E+08
3129.1600062199996,6.666E+08
3204.691454646,6.667E+08
3318.784626156,6.667E+08
3392.9009654779998,6.667E+08
3473.7390730439997,6.667E+08
3557.938064732,6.667E+08
3633.823290434,6.667E+08
3721.913832158,6.668E+08
3809.827485244,6.668E+08
3905.70112704,6.668E+08
4037.4831623499995,6.668E+08
4117.967492639999,6.668E+08
4215.786909454,6.668E+08
4304.5850057299995,6.668E+08
4438.4897046959995,6.669E+08
4532.063794197999,6.669E+08
4608.83346309,6.669E+08
4686.310686534,6.669E+08
4761.488357683999,6.669E+08
4842.149576612,6.669E+08
4918.742356866,6.669E+08
4996.396468948,6.669E+08
5076.527021962,6.669E+08
5155.242465871999,6.669E+08
5240.502789388,6.669E+08
5322.225340143999,6.669E+08
5398.64123176,6.669E+08
5477.887341584,6.669E+08
5563.678331014,6.669E+08
5649.999986358,6.669E+08
