0,638769000
1,638090000
2,638784000
3,638307000
4,638526000
5,638929000
6,638497000
7,639385000
8,638559000
9,638957000
10,638779000
11,638825000
12,638772000
13,638483000
14,638775000
15,637833000
16,638445000
17,638955000
18,638782000
19,638271000
20,639464000
21,639460000
22,639461000
23,639458000
24,639464000
25,639460000
26,639460000
27,639464000
28,639472000
29,639467000
30,639468000
31,639468000
32,639460000
33,639460000
34,639460000
35,639460000
36,639459000
37,639460000
38,639460000
39,639460000
40,641316000
41,641404000
42,641471000
43,641646000
44,641615000
45,641100000
46,641090000
47,641246000
48,641431000
49,641257000
50,641425000
51,641275000
52,641286000
53,641404000
54,641490000
55,641240000
56,641326000
57,641488000
58,641603000
59,641565000
60,641745000
61,641745000
62,641745000
63,641745000
64,641745000
65,641745000
66,641745000
67,641745000
68,641745000
69,641745000
70,641745000
71,641745000
72,641745000
73,641745000
74,641745000
75,641745000
76,641745000
77,641745000
78,641745000
79,641745000
80,641745000
81,647320000
