0,635961000
1,636192000
2,636421000
3,636734000
4,636960000
5,637303000
6,637477000
7,637652000
8,637903000
9,638220000
10,638448000
11,638673000
12,638851000
13,639053000
14,639206000
15,639396000
16,639619000
17,639716000
18,639928000
19,640067000
20,641244000
21,641375000
22,641515000
23,641598000
24,641703000
25,641791000
26,641869000
27,641983000
28,642155000
29,642331000
30,642446000
31,642593000
32,642670000
33,642790000
34,642842000
35,642930000
36,643195000
37,643246000
38,643290000
39,643358000
40,647203000
41,647234000
42,647290000
43,647339000
44,647401000
45,647428000
46,647451000
47,647493000
48,647598000
49,647625000
50,647666000
51,647688000
52,647729000
53,647764000
54,647782000
55,647811000
56,647843000
57,647900000
58,647931000
59,647957000
60,650810000
61,650810000
62,650810000
63,650832000
64,650854000
65,650883000
66,650891000
67,650914000
68,650939000
69,650974000
70,650996000
71,651002000
72,651023000
73,651054000
74,651073000
75,651101000
76,651141000
77,651177000
78,651199000
79,651235000
80,652762000
81,652762000
82,652762000
83,652762000
84,652777000
85,652811000
86,652837000
87,652859000
88,652882000
89,652891000
90,652898000
91,652911000
92,652936000
93,652949000
94,652954000
95,652963000
96,652972000
97,652983000
98,652990000
99,653011000
100,653011000
