0,638569000
1,638318000
2,637935000
3,637849000
4,637986000
5,637860000
6,638417000
7,638582000
8,637513000
9,638009000
10,638349000
11,638839000
12,638436000
13,638622000
14,637575000
15,638092000
16,637324000
17,637603000
18,638590000
19,638055000
20,639108000
21,639116000
22,639119000
23,639120000
24,639116000
25,639119000
26,639114000
27,639120000
28,639120000
29,639120000
30,639110000
31,639119000
32,639119000
33,639119000
34,639120000
35,639115000
36,639109000
37,639120000
38,639118000
39,639107000
40,640873000
41,641035000
42,640972000
43,641093000
44,641174000
45,641064000
46,641176000
47,641108000
48,640899000
49,641002000
50,641162000
51,640872000
52,640991000
53,641006000
54,641180000
55,640879000
56,641117000
57,641046000
58,641035000
59,641119000
60,645901000
61,645886000
62,645899000
63,645899000
64,645900000
65,645887000
66,645914000
67,645914000
68,645902000
69,645899000
70,645886000
71,645901000
72,645902000
73,645914000
74,645899000
75,645886000
76,645899000
77,645901000
78,645914000
79,645901000
80,645976000
81,647320000
